     0.620266       1.0447699      0.43202364
     0.621084       1.0449706      0.43267649
     0.621901       1.0451717      0.43332865
     0.622715       1.0453732      0.43398001
     0.623529       1.0455749      0.43463062
     0.624340       1.0457771      0.43528051
     0.625150       1.0459795      0.43592963
     0.625959       1.0461824      0.43657803
     0.626766       1.0463856      0.43722574
     0.627571       1.0465891      0.43787266
     0.628375       1.0467930      0.43851895
     0.629177       1.0469973      0.43916448
     0.629978       1.0472019      0.43980933
     0.630777       1.0474068      0.44045348
     0.631575       1.0476122      0.44109693
     0.632371       1.0478179      0.44173969
     0.633166       1.0480239      0.44238183
     0.633959       1.0482303      0.44302320
     0.634751       1.0484371      0.44366398
     0.635541       1.0486442      0.44430403
     0.636330       1.0488516      0.44494350
     0.637117       1.0490595      0.44558226
     0.637903       1.0492677      0.44622040
     0.638687       1.0494762      0.44685788
     0.639470       1.0496852      0.44749477
     0.640251       1.0498945      0.44813095
     0.641032       1.0501041      0.44876659
     0.641810       1.0503142      0.44940159
     0.642587       1.0505245      0.45003592
     0.643363       1.0507353      0.45066968
     0.644138       1.0509464      0.45130283
     0.644911       1.0511579      0.45193535
     0.645682       1.0513698      0.45256735
     0.646453       1.0515820      0.45319865
     0.647222       1.0517946      0.45382945
     0.647989       1.0520075      0.45445959
     0.648755       1.0522209      0.45508925
     0.649520       1.0524346      0.45571826
     0.650284       1.0526487      0.45634677
     0.651046       1.0528632      0.45697467
     0.651806       1.0530780      0.45760204
     0.652566       1.0532932      0.45822885
     0.653324       1.0535088      0.45885510
     0.654081       1.0537247      0.45948079
     0.654836       1.0539411      0.46010599
     0.655591       1.0541578      0.46073063
     0.656344       1.0543749      0.46135476
     0.657095       1.0545924      0.46197834
     0.657845       1.0548103      0.46260140
     0.658594       1.0550285      0.46322395
     0.659342       1.0552471      0.46384599
     0.660089       1.0554661      0.46446748
     0.660834       1.0556855      0.46508854
     0.661578       1.0559053      0.46570908
     0.662321       1.0561254      0.46632911
     0.663062       1.0563460      0.46694868
     0.663802       1.0565669      0.46756775
     0.664541       1.0567882      0.46818629
     0.665279       1.0570099      0.46880438
     0.666016       1.0572320      0.46942200
     0.666751       1.0574545      0.47003917
     0.667485       1.0576773      0.47065588
